file_id,toc_section,toc_section_pos,toc_section_len,is_section_in_summary
4803,Notes to the Parent Company Financial,5824,51,False
4803,Independent Auditor’s Reports,5875,113,False
4803,Financial Calendar and Shareholder Information,5988,62,False
4803,Five Year Record 01,6050,1664,False
4804,Overview,54,11,False
4804,Financial Highlights,65,12,True
4804,Chairman’s Statement,77,130,True
4804,Group Performance,207,45,False
4804,Our Business Model,252,72,False
4804,Our Growth Strategy,324,57,False
4804,Chief Executive’s Review,381,54,True
4804,Finance Review,435,810,False
4804,Sector Review,1245,745,False
4804,Principal Risks and Uncertainties,1990,285,False
4804,Board of Directors and Advisors,2275,205,False
4804,Corporate Governance,2480,372,False
4804,Audit Committee,2852,196,False
4804,Remuneration Report,3048,895,False
4804,Other Statutory Information,3943,274,False
4804,Consolidated Financial Statements,4217,142,False
4804,Notes to the Consolidated Financial Statements,4359,1260,False
4804,Group Accounting Policies,5619,380,False
4804,Parent Company Balance Sheet,5999,71,False
4804,Independent Auditor’s Reports,6070,103,False
4804,Principal Subsidiaries,6173,41,False
4804,Financial Calendar and Shareholder Information,6214,29,False
4804,Five Year Record,6243,2224,False
4805,Highlights,57,40,True
4805,Chairman’s Statement,97,164,True
4805,Group at a Glance,261,133,True
4805,Our Business Model and Growth Strategy,394,117,False
4805,Chief Executive’s Review,511,12,True
4805,Our Year in Review,523,682,False
4805,Finance Review,1205,124,False
4805,Sector Review,1329,1313,False
4805,Principal Risks and Uncertainties,2642,299,False
4805,Corporate Responsibility,2941,207,False
4805,Directors and Advisors,3148,230,False
4805,Corporate Governance,3378,367,False
4805,Audit Committee Report,3745,440,False
4805,Nomination Committee Report,4185,88,False
4805,Remuneration Committee Report,4273,1379,False
4805,Directors’ Report,5652,156,False
4805,Consolidated Income Statement,5808,159,False
4805,Consolidated Statement of Income and Other,5967,32,False
4805,Consolidated Statement of Changes in Equity,5999,33,False
4805,Consolidated Statement of Financial Position,6032,49,False
4805,Consolidated Cash Flow Statement,6081,49,False
4805,Notes to the Consolidated Financial Statements,6130,1049,False
4805,Group Accounting Policies,7179,380,False
4805,Parent Company Balance Sheet,7559,37,False
4805,Notes to the Parent Company Financial Statements,7596,50,False
4805,Independent Auditor’s Report,7646,223,False
4805,Principal Subsidiaries,7869,47,False
4805,Financial Calendar and Shareholder Information,7916,47,False
4805,Five Year Record,7963,48,False
4806,Financial Highlights,57,52,True
4806,Chairman’s Statement,109,131,True
4806,Group at a Glance,240,206,True
4806,Business Model,446,63,False
4806,Growth Strategy,509,93,False
4806,Objectives and Key Performance Indicators,602,156,False
4806,Chief Executive’s Review,758,763,True
4806,Finance Review,1521,425,False
4806,Sector Review,1946,1085,False
4806,Principal Risks and Uncertainties,3031,262,False
4806,Corporate Responsibility,3293,218,False
4806,Directors and Advisors,3511,207,False
4806,Corporate Governance,3718,339,False
4806,Audit Committee Report,4057,393,False
4806,Nomination Committee Report,4450,93,False
4806,Remuneration Committee Report,4543,1314,False
4806,Directors’ Report,5857,107,False
4806,Consolidated Income Statement,5964,141,False
4806,Consolidated Statement of Income and Other,6105,33,False
4806,Consolidated Statement of Changes in Equity,6138,33,False
4806,Consolidated Statement of Financial Position,6171,46,False
4806,Consolidated Cash Flow Statement,6217,50,False
4806,Notes to the Consolidated Financial Statements,6267,1076,False
4806,Group Accounting Policies,7343,344,False
4806,Parent Company Balance Sheet,7687,36,False
4806,Notes to the Parent Company Financial Statements,7723,47,False
4806,Independent Auditor’s Report,7770,222,False
4806,Principal Subsidiaries,7992,49,False
4806,Financial Calendar and Shareholder Information,8041,49,False
4806,Five Year Record 01 DIPLOMA PLC Annual Report & Accounts 2014 Strategic Report,8090,49,False
4839,Financial Highlights,78,11,True
4839,Group Profile,89,12,False
4839,Chairman’s Statement,101,12,True
4839,Chief Executive’s Statement,113,12,True
4839,Key Financials and Developments,125,12,False
4839,Overview,137,59,True
4839,Business Performance,196,53,False
4839,Corporate Responsibility Review,249,1016,False
4839,Board of Directors,1265,49,False
4839,Executive Committee,1314,7,False
4839,Directors’ Report,1321,869,False
4839,Corporate Governance Report,2190,656,False
4839,Audit Committee Report,2846,46,False
4839,Nominations Committee Report,2892,162,False
4839,Remuneration Report,3054,805,False
4839,Statement of Directors’ Responsibilities,3859,23,False
4839,Independent Auditors’ Report,3882,89,False
4839,Consolidated Income Statement,3971,24,False
4839,Consolidated Statement of,3995,57,False
4839,Consolidated Balance Sheet,4052,63,False
4839,Consolidated Cash Flow Statement,4115,47,False
4839,Notes to the Financial Statements,4162,2337,False
4839,Independent Auditors’ Report on the,6499,101,False
4839,Balance Sheet of the Parent Company,6600,45,False
4839,Notes to the Parent Company,6645,298,False
4839,Five Year Record,6943,62,False
4839,Shareholder Information,7005,127,False
4840,DSGi’s Five Point Plan,74,122,False
4840,Group at a Glance,196,50,True
4840,Highlights,246,98,True
4840,Chairman’s Statement,344,52,True
4840,Chief Executive’s Statement,396,194,True
4840,Overview,590,156,True
4840,UK & Ireland,746,46,True
4840,UK & Ireland Electricals,792,47,True
4840,UK Computing,839,59,True
4840,Nordics,898,57,True
4840,Other International,955,28,True
4840,Southern Europe,983,28,True
4840,Central Europe,1011,113,True
4840,Group Financial Summary,1124,269,False
4840,Corporate Responsibility Review,1393,532,False
4840,Group Overview,1925,760,False
4840,The market in which the,2685,0,False
4840,Principal activities,2685,0,False
4840,Overview of products,2685,0,False
4840,Key Performance Indicators,2685,0,False
4840,Risks to achieving the,2685,1,False
4840,Board of Directors,2686,0,False
4840,Executive Committee,2686,1,False
4840,Statutory Information,2687,315,False
4840,Corporate Governance Report,3002,37,False
4840,Audit Committee Report,3039,477,False
4840,Nominations Committee Report,3516,104,False
4840,Remuneration Report,3620,670,False
4840,Directors’ Responsibilities,4290,285,False
4840,Independent Auditors’ Report,4575,47,False
4840,Consolidated Income Statement,4622,25,False
4840,Consolidated Statement of,4647,53,False
4840,Consolidated Balance Sheet,4700,60,False
4840,Consolidated Cash Flow Statement,4760,114,False
4840,Notes to the Financial Statements,4874,2391,False
4840,Independent Auditors’ Report on the,7265,106,False
4840,Balance Sheet of the Parent Company,7371,103,False
4840,Notes to the Parent Company,7474,280,False
4840,Five Year Record,7754,74,False
4840,Shareholder Information,7828,74,False
4840,Index,7902,74,False
4841,Welcome,64,10,False
4841,Customer Plan,74,209,True
4841,Group at a Glance,283,119,True
4841,Highlights,402,38,True
4841,Chairman’s Statement,440,155,True
4841,Chief Executive’s Statement,595,180,True
4841,Group Overview,775,133,False
4841,Key Performance Indicators (KPIs),908,50,False
4841,Risks to Achieving the Group’s Objectives,958,228,False
4841,Overview,1186,96,True
4841,UK & Ireland,1282,145,True
4841,Nordics,1427,20,True
4841,Other International,1447,90,True
4841,Group Financial Summary,1537,418,False
4841,Corporate Responsibility Review,1955,508,False
4841,Board of Directors,2463,92,False
4841,Executive Committee,2555,80,False
4841,Statutory Information,2635,16,False
4841,Corporate Governance Report,2651,160,False
4841,Audit Committee Report,2811,578,False
4841,Nominations Committee Report,3389,93,False
4841,Remuneration Report,3482,627,False
4841,Directors’ Responsibilities,4109,32,False
4841,Independent Auditors’ Report,4141,300,False
4841,Consolidated Income Statement,4441,43,False
4841,Consolidated Statement of Comprehensive,4484,26,False
4841,Consolidated Balance Sheet,4510,53,False
4841,Consolidated Cash Flow Statement,4563,60,False
4841,Consolidated Statement of Changes,4623,32,False
4841,Notes to the Consolidated Financial,4655,2419,False
4841,Company Balance Sheet,7074,37,False
4841,Company Cash Flow Statement,7111,32,False
4841,Company Statement of Changes in Equity,7143,25,False
4841,Notes to the Company Financial,7168,364,False
4841,Five Year Record,7532,115,False
4841,Shareholder Information,7647,97,False
4841,Index,7744,97,False
4843,Delivering transformation and renewal,93,28,False
4843,Group at a Glance,121,188,True
4843,Chairman’s Statement and,309,116,False
4843,Interview with the Group Chief Executive,425,169,False
4843,The customer experience,594,19,False
4843,FOCUS,613,25,False
4843,CHOICE,638,96,False
4843,EXPERTISE,734,50,False
4843,RELIABILITY,784,18,False
4843,Our Markets,802,85,False
4843,Business Model and Strategy,887,283,False
4843,Resources,1170,217,False
4843,Looking Forward,1387,80,False
4843,Key Performance Indicators,1467,92,False
4843,Principal Risks to Achieving the,1559,143,False
4843,Overview,1702,130,True
4843,UK & Ireland,1832,76,True
4843,Northern Europe,1908,40,True
4843,Southern Europe,1948,78,True
4843,PIXmania,2026,2,True
4843,Group Financial Summary,2028,242,False
4843,Corporate Responsibility Report,2270,368,False
4843,Board of Directors,2638,134,False
4843,Chairman’s Introduction,2772,78,False
4843,Statutory Information,2850,172,False
4843,Corporate Governance Report,3022,31,False
4843,Audit Committee Report,3053,470,False
4843,Nominations Committee Report,3523,153,False
4843,Remuneration Report,3676,1127,False
4843,Directors’ Responsibilities,4803,4249,False
4844,Group at a Glance and Five Year Highlights,101,128,False
4844,Chairman’s Statement,229,104,True
4844,Group Chief Executive’s Statement,333,209,False
4844,Our Markets,542,24,False
4844,Strategy and Business Model,566,24,False
4844,Our Resources,590,24,False
4844,Key Performance Indicators,614,25,False
4844,Principal Risks to Achieving the Group’s Objectives,639,866,False
4844,Overview,1505,194,True
4844,Divisional Summary,1699,253,False
4844,Group Financial Summary,1952,210,False
4844,Corporate Responsibility Report,2162,295,False
4844,Board of Directors,2457,296,False
4844,Corporate Governance Overview,2753,49,False
4844,Statutory Information,2802,196,False
4844,Corporate Governance Report,2998,293,False
4844,Audit Committee Report,3291,293,False
4844,Nominations Committee Report,3584,293,False
4844,Remuneration Report,3877,254,False
4844,Directors’ Responsibilities,4131,54,False
4844,Independent Auditor’s Report,4185,54,False
4844,Consolidated Income Statement,4239,54,False
4844,Consolidated Statement of Comprehensive,4293,54,False
4844,Consolidated Balance Sheet,4347,54,False
4844,Consolidated Cash Flow Statement,4401,54,False
4844,Consolidated Statement of Changes in Equity,4455,55,False
4844,Notes to the Consolidated Financial Statements,4510,4361,False
4844,Company Balance Sheet,8871,42,False
4844,Company Cash Flow Statement,8913,42,False
4844,Company Statement of Changes in Equity,8955,35,False
4844,Notes to the Company Financial Statements,8990,422,False
4844,Five Year Record,9412,136,False
4844,Other Shareholder Information,9548,67,False
4844,Index Directors’ Report,9615,118,False
4845,Group at a Glance and Five Year Highlights,136,103,False
4845,Chairman’s Statement,239,101,True
4845,Group Chief Executive’s Statement,340,176,True
4845,Our Markets,516,117,False
4845,Strategy and Business Model,633,300,False
4845,Our Resources,933,209,False
4845,Key Performance Indicators,1142,130,False
4845,Principal Risks to Achieving the Group’s Objectives,1272,290,False
4845,Overview,1562,98,True
4845,Divisional Summary,1660,230,False
4845,Group Financial Summary,1890,160,False
4845,Corporate Responsibility Report,2050,523,False
4845,Board of Directors,2573,168,False
4845,Corporate Governance Overview,2741,110,False
4845,Statutory Information,2851,218,False
4845,Corporate Governance Report,3069,372,False
4845,Audit Committee Report,3441,354,False
4845,Nominations Committee Report,3795,160,False
4845,Remuneration Report,3955,1954,False
4845,Directors’ Responsibilities,5909,70,False
4845,Independent Auditor’s Report,5979,308,False
4845,Consolidated Income Statement,6287,75,False
4845,Consolidated Statement of Comprehensive,6362,46,False
4845,Consolidated Balance Sheet,6408,63,False
4845,Consolidated Cash Flow Statement,6471,64,False
4845,Consolidated Statement of Changes in Equity,6535,60,False
4845,Notes to the Consolidated Financial Statements,6595,3441,False
4845,Company Balance Sheet,10036,51,False
4845,Company Cash Flow Statement,10087,37,False
4845,Company Statement of Changes in Equity,10124,41,False
4845,Notes to the Company Financial Statements,10165,518,False
4845,Five Year Record,10683,161,False
4845,Other Shareholder Information,10844,156,False
4876,start,49,526,True
4876,Finance Director’s Review,575,38,False
4876,2005 Awards,613,100,False
4876,Our Market Place,713,54,False
4876,Investors’ Review,767,100,False
4876,Directors’ Report,867,400,False
4876,Corporate Governance Report,1267,172,False
4876,Directors’ Remuneration Report,1439,454,False
4876,Audit Committee Report,1893,386,False
4876,Statement of Directors’ Responsibilities,2279,40,False
4876,Independent Auditors’ Report,2319,3,False
4876,2005 Accounts,2322,104,False
4876,Consolidated Profit and Loss Account,2426,2,False
4876,Consolidated Balance Sheet,2428,33,False
4876,Company Balance Sheet,2461,60,False
4876,Consolidated Cash Flow Statement,2521,20,False
4876,Notes to the Accounts,2541,681,False
4876,Officers and Professional Advisers,3222,51,False
4876,Dobbies Locations,3273,94,False
4882,"Financial, Operating and Strategic Highlights",41,90,False
4882,Huveaux at a Glance,131,91,True
4882,The Strength of Our Market-Leading Brands,222,74,False
4882,Chairman’s Statement,296,75,True
4882,Board of Directors,371,74,False
4882,Chief Executive’s Review,445,75,True
4882,Executive Management Committee,520,74,True
4882,Financial Review,594,75,False
4882,Review of Operations,669,230,False
4882,Digital Media,899,231,True
4882,Directors’ Report,1130,230,False
4882,Statement of Directors’ Responsibilities,1360,231,False
4882,Report of the Independent Auditors to the Members of Huveaux PLC,1591,230,False
4882,Consolidated Proﬁt and Loss Account,1821,231,False
4882,Consolidated Balance Sheet,2052,105,False
4882,Company Balance Sheet,2157,106,False
4882,Consolidated Cash Flow Statement,2263,136,False
4882,Consolidated Statement of Total Recognised Gains and Losses,2399,137,False
4882,Reconciliation of Movements in Consolidated Shareholders’ Funds,2536,137,False
4882,Notes to the Financial Statements,2673,137,False
4882,"Corporate Directory, Secretary, Advisors and Financial Calendar 2006",2810,683,False
4883,Financial Highlights 2006 14 Business Review,50,189,False
4883,Our Performance at a Glance 2006 > Learning Division,239,189,False
4883,Executive Management,428,954,False
4883,Chairman’s Statement 24 Directors’ Report,1382,955,False
4883,Consolidated Proﬁt and Loss Account,2337,678,False
4883,Driving Our Business Forward 32 Consolidated Balance Sheet,3015,679,False
4883,Chief Executive’s Review 35 Reconciliation of Movements in Consolidated,3694,679,False
4883,Schedule A,4373,57,True
4883,Financial Review 58 Shareholder Information,4430,57,False
4883,"Corporate Directory, Secretary, Advisors and",4487,57,False
4883,"Our People, Our Future Financial Calendar 2007",4544,57,False
4883,Huveaux’s Key Products and Services,4601,217,False
4887,Financial and Operational Highlights 2010,54,63,False
4887,Chairman’s Statement,117,179,True
4887,Chief Executive’s Business Review,296,137,True
4887,Financial Review,433,329,False
4887,Board of Directors,762,102,False
4887,Directors’ Report,864,183,False
4887,Corporate Governance Statement,1047,22,False
4887,Statement of Directors’ Responsibilities,1069,247,False
4887,Independent Auditors’ Report,1316,82,False
4887,Consolidated Income Statement,1398,37,False
4887,Consolidated Statement of,1435,14,False
4887,Consolidated Statement of,1449,36,False
4887,Consolidated Statement of,1485,9,False
4887,Consolidated Statement of,1494,72,False
4887,Notes to the Consolidated,1566,1206,False
4887,Company Balance Sheet Under,2772,3,False
4887,Notes to the Parent Company,2775,12,False
4887,Schedule A,2787,333,False
4887,Shareholder Information,3120,101,False
4887,"Corporate Directory, Secretary, Advisors",3221,102,False
4887,Dods (Group) PLC Key Products,3323,102,False
4888,Financial & Operational Highlights 2011,64,29,False
4888,Chairman’s Statement,93,97,True
4888,Chief Executive’s Business Review,190,98,False
4888,Financial Review,288,355,True
4888,Board of Directors,643,107,False
4888,Directors’ Report,750,191,False
4888,Corporate Governance Statement,941,23,False
4888,Directors’ Responsibilities Statement,964,248,False
4888,Report of the Independent Auditor,1212,4,False
4888,Consolidated Income Statement,1216,3,False
4888,Consolidated Statement of,1219,79,False
4888,Consolidated Statement of,1298,38,False
4888,Consolidated Statement of,1336,11,False
4888,Consolidated Statement of,1347,44,False
4888,Notes to the Consolidated,1391,1316,False
4888,Company Balance Sheet Under,2707,37,False
4888,Notes to the Parent Company,2744,310,False
4888,Schedule A (unaudited),3054,37,True
4888,Shareholder Information,3091,86,False
4888,"Corporate Directory, Secretary",3177,87,False
4888,Dods (Group) PLC Key Products,3264,87,False
4911,Highlights,77,26,True
4911,Our business,103,103,True
4911,Chairman’s statement,206,82,True
4911,Group Managing Director’s overview,288,175,False
4911,Market context,463,206,False
4911,Objectives,669,42,False
4911,Strategies,711,92,False
4911,Business model,803,78,False
4911,Development and performance,881,784,True
4911,Principal risks and uncertainties,1665,287,False
4911,Key performance indicators,1952,185,False
4911,Financial review,2137,287,False
4911,Corporate responsibility,2424,6277,False
4912,Highlights,68,69,True
4912,Our business at a glance,137,152,True
4912,Chairman’s statement,289,108,True
4912,Chief Executive Officer’s overview,397,207,False
4912,Market context,604,150,False
4912,Our strategy,754,87,False
4912,Strategic priorities,841,206,False
4912,Business model,1047,44,False
4912,Operational review,1091,673,False
4912,Principal risks and uncertainties,1764,340,False
4912,Key performance indicators,2104,205,False
4912,Financial review,2309,250,False
4912,Corporate responsibility,2559,485,False
4912,Board of Directors,3044,114,False
4912,Corporate governance report,3158,276,False
4912,Audit Committee report,3434,390,False
4912,Nomination Committee report,3824,7,False
4912,Remuneration report,3831,56,False
4912,Annual report on remuneration,3887,165,False
4912,Directors’ remuneration policy,4052,1450,False
4912,Report of the Directors,5502,234,False
4912,Directors’ responsibilities statement,5736,71,False
4912,Independent Auditor’s report,5807,318,False
4912,Consolidated income statement,6125,8,False
4912,Consolidated statement of,6133,72,False
4912,Consolidated balance sheet,6205,92,False
4912,Consolidated statement of,6297,33,False
4912,Consolidated cash flow statement,6330,56,False
4912,Parent Company balance sheet,6386,64,False
4912,Parent Company statement of,6450,35,False
4912,Parent Company cash flow statement,6485,49,False
4912,Notes to the accounts,6534,44,False
4912,Investor information,6578,2347,False
4912,Advisers,8925,237,False
4915,Financial Highlights,35,97,True
4915,Chairman’s Statement,132,97,True
4915,Chief Executive’s Report,229,375,True
4915,Board of Directors,604,24,False
4915,Advisors,628,119,False
4915,Report on Directors’ Remuneration,747,75,False
4915,Directors’ Report,822,43,False
4915,Independent Auditors’ Report,865,36,False
4915,Group Profit and Loss Account,901,37,False
4915,Group Balance Sheet,938,40,False
4915,Company Balance Sheet,978,28,False
4915,Group Statement of Cash Flows,1006,38,False
4915,Notes to the Financial Statements,1044,724,False
4915,Five Year Financial Summary,1768,20,False
4915,Notice of Annual General Meeting,1788,104,False
4915,Store Locations,1892,1152,False
4916,Financial Highlights,50,81,True
4916,What Our Customers Say,131,76,False
4916,Chairman’s Statement,207,113,True
4916,Chief Executive’s Statement,320,304,True
4916,Board of Directors,624,35,False
4916,Advisors,659,48,False
4916,Report on Directors’ Remuneration,707,87,False
4916,Directors’ Report,794,132,False
4916,Independent Auditors’ Report,926,33,False
4916,Group Profit and Loss Account,959,11,False
4916,Group Statement of Total Recognised Gains and Losses,970,40,False
4916,Group Balance Sheet,1010,29,False
4916,Company Balance Sheet,1039,40,False
4916,Group Statement of Cash Flows,1079,52,False
4916,Notes to the Financial Statements,1131,1004,False
4916,Five Year Financial Summary,2135,49,False
4916,Notice of Annual General Meeting,2184,292,False
4916,Store Locations,2476,1035,False
4918,Financial highlights,54,84,True
4918,Performance highlights,138,86,True
4918,Executive chairman’s statement,224,62,True
4918,Chief executive’s report,286,268,True
4918,Chief ﬁnancial ofﬁcer’s review,554,202,False
4918,Corporate social responsibility,756,7,False
4918,Board of directors & advisors,763,140,False
4918,Report on directors’ remuneration,903,97,False
4918,Director’s report,1000,141,False
4918,Statement of director’s responsibilities,1141,2,False
4918,Independent auditors’ report,1143,36,False
4918,Group income statement,1179,75,False
4918,Group balance sheet,1254,181,False
4918,Group statement of changes in equity,1435,1,False
4918,Group cash ﬂow statement,1436,1,False
4918,Notes to the group ﬁnancial statements,1437,10,False
4918,Group appendices,1447,1764,False
4918,Statement of director’s responsibilities,3211,2,False
4918,Independent auditors’ report,3213,26,False
4918,Company balance sheet,3239,70,False
4918,Notes to the company ﬁnancial statements,3309,229,False
4918,Five year ﬁnancial summary,3538,1576,False
4919,Highlights,70,32,True
4919,At a glance,102,165,True
4919,Chairman’s statement,267,141,True
4919,Chief Executive Ofﬁ cer’s review,408,416,True
4919,Key performance indicators,824,181,False
4919,Chief Financial Ofﬁ cer’s review,1005,255,False
4919,Risks and uncertainties,1260,133,False
4919,Corporate social responsibility,1393,155,False
4919,Board of Directors,1548,167,False
4919,Directors’ report,1715,200,False
4919,Corporate governance report,1915,157,False
4919,Report on Directors’ remuneration,2072,599,False
4919,Group ﬁ nancial statements,2671,242,False
4919,Company ﬁ nancial statements,2913,2166,False
4919,Five year ﬁ nancial summary,5079,32,False
4919,Domino’s Pizza store locations,5111,1713,False
493,Strategic and operational highlights,38,64,False
493,Chairman’s statement,102,145,True
493,Chief executive’s review,247,434,False
493,Key risks & uncertainties,681,172,False
493,Corporate social responsibility,853,491,False
493,The board and its advisers,1344,91,False
493,Directors’ report,1435,341,False
493,Statement of directors’ responsibilities,1776,69,False
493,Corporate governance,1845,26,False
493,Remuneration report,1871,1304,False
493,Consolidated income statement,3175,32,False
493,comprehensive losses/income,3207,20,False
493,Consolidated balance sheet,3227,52,False
493,Consolidated cash flow statement,3279,41,False
493,changes in equity,3320,103,False
493,Notes to the accounts,3423,1937,False
493,Independent auditor’s report,5360,89,False
493,Five year financial history,5449,61,False
493,Parent company accounts,5510,38,False
493,Notes to the company accounts,5548,204,False
493,Statement of directors’ responsibilities,5752,74,False
493,Independent auditor’s report,5826,133,False
4932,Business Summary,101,8,False
4932,Key Highlights,109,59,True
4932,Chairman ‘s Statement,168,55,False
4932,Chief Executive Report,223,677,False
4932,Corporate Social Responsibility,900,143,False
4932,Our Board of Directors,1043,95,False
4932,Corporate Governance Report,1138,13,False
4932,Audit Committee Report,1151,155,False
4932,Remuneration committee report,1306,119,False
4932,Report of the Directors,1425,335,False
4932,Report of the Independent Auditors,1760,82,False
4932,Consolidated Income Statement,1842,18,False
4932,Consolidated Statement of Comprehensive Income,1860,19,False
4932,Consolidated Statement of Financial Position,1879,41,False
4932,Company Statement of Financial Position,1920,33,False
4932,Consolidated Statement of Changes in Equity,1953,45,False
4932,Company Statement of Changes in Equity,1998,44,False
4932,Consolidated Statement of Cash Flows,2042,21,False
4932,Company Statement of Cash Flows,2063,21,False
4932,Notes to the Consolidated Financial Statements,2084,1328,False
4934,start,34,125,True
4934,Key highlights,159,15,True
4934,Chairman’s statement,174,28,True
4934,The dotmailer platform,202,150,True
4934,Marketing automation the dotmailer way,352,151,False
4934,Sustainable differentiation strategy,503,30,False
4934,Our values,533,59,False
4934,Our strategy,592,48,True
4934,Our clients,640,13,False
4934,Our people,653,26,False
4934,Key performance indicators,679,120,False
4934,"Risks, mitigations and impact",799,121,False
4934,Chief Executive’s report,920,379,True
4934,Corporate social responsibility report,1299,379,False
4934,Board of Directors,1678,244,False
4934,Corporate governance report,1922,490,False
4934,Audit committee report,2412,35,False
4934,Remuneration committee report,2447,36,False
4934,Report of the Directors,2483,19,False
4934,Report of the independent auditors,2502,20,False
4934,Consolidated income statement,2522,49,False
4934,Consolidated statement of comprehensive income,2571,19,False
4934,Consolidated statement of ﬁnancial position,2590,42,False
4934,Company statement of ﬁnancial position,2632,36,False
4934,Consolidated statement of changes in equity,2668,68,False
4934,Company statement of changes in equity,2736,58,False
4934,Consolidated statement of cash ﬂows,2794,28,False
4934,Company statement of cash ﬂows,2822,21,False
4934,Notes to the consolidated ﬁnancial statements,2843,2,False
4934,Company information,2845,1838,False
4957,Highlights of,54,9,True
4957,Chairman’ s Statement,63,9,False
4957,Chief Executive’ s Statement,72,9,False
4957,Operating and Financial Review,81,10,False
4957,Corporate and Social Responsibility,91,241,False
4957,Board of Directors,332,241,False
4957,Directors’ Report,573,241,False
4957,Corporate Governance,814,17,False
4957,Audit Committee Report,831,86,False
4957,Nominations Committee Report,917,17,False
4957,Remuneration Report,934,264,False
4957,Independent Auditors’ Report,1198,24,False
4957,Consolidated Income Statements,1222,22,False
4957,Recognised Income and Expense,1244,14,False
4957,Consolidated Balance Sheets,1258,46,False
4957,Consolidated Cash Flow Statements,1304,22,False
4957,Financial Statements,1326,869,False
4957,to the Company,2195,24,False
4957,Company Balance Sheet,2219,38,False
4957,Notes to the Company Balance Sheet,2257,39,False
4957,Shareholder Information,2296,39,False
4966,Introduction,63,20,False
4966,Chairman’s introduction,83,115,True
4966,At a glance,198,104,True
4966,Our business model,302,81,False
4966,Achieving our vision,383,142,False
4966,Chief Executive’s statement,525,381,True
4966,Principal performance indicators,906,221,False
4966,Marketplace,1127,338,False
4966,Operational and financial performance,1465,1027,True
4966,Principal risks and uncertainties,2492,301,False
4966,Committed to sustainability,2793,1746,False
4966,The Board of directors,4539,90,False
4966,Directors’ biographies,4629,306,False
4966,The Executive Committee,4935,10,False
4966,The Executive Committee,4945,154,False
4966,Corporate governance,5099,730,False
4966,Directors’ responsibilities statement,5829,80,False
4966,Audit Committee report,5909,384,False
4966,Nominations Committee report,6293,146,False
4966,Remuneration Committee report,6439,983,False
4966,Independent auditor’s report,7422,177,False
4966,Consolidated income statement,7599,164,False
4966,Consolidated statement,7763,165,False
4966,Consolidated balance sheet,7928,165,False
4966,Consolidated cash flow statement,8093,165,False
4966,Notes to the consolidated,8258,2113,False
4966,Shareholder information,10371,337,False
4975,Driver Group plc,45,123,True
4975,Chairman’s Statement,168,164,True
4975,Chief Executive’s Report,332,132,True
4975,Finance Director’s Review,464,152,False
4975,Directors,616,153,False
4975,Company Secretary and Advisers,769,62,False
4975,Report of the Directors,831,62,False
4975,Corporate Governance,893,63,False
4975,Directors’ Remuneration Report,956,149,False
4975,Statement of Directors’ Responsibilities,1105,85,False
4975,Report of the Independent Auditors,1190,4,False
4975,Consolidated Profit and Loss Account,1194,27,False
4975,Consolidated Statement of,1221,28,False
4975,Consolidated Balance Sheet,1249,13,False
4975,Company Balance Sheet,1262,33,False
4975,Consolidated Cash Flow Statement,1295,16,False
4975,Notes to the Financial Statements,1311,161,False
4975,Annual General Meeting,1472,244,False
4975,Notice of Annual General Meeting,1716,575,False
4977,Contents,38,33,False
4977,Highlights,71,39,True
4977,Driver Group plc,110,101,True
4977,Chairman’s Statement,211,169,True
4977,Chief Executive’s Report,380,212,True
4977,Finance Director’s Review,592,157,False
4977,Directors,749,30,False
4977,Company Secretary and Advisers,779,207,False
4977,Report of the Directors,986,103,False
4977,Corporate Governance,1089,50,False
4977,Directors’ Remuneration Report,1139,57,False
4977,Statement of Directors’ Responsibilities,1196,97,False
4977,Report of the Independent Auditors,1293,29,False
4977,Consolidated Income Statement,1322,45,False
4977,Consolidated Balance Sheet,1367,2,False
4977,Consolidated Cash Flow Statement,1369,194,False
4977,Consolidated Statement of Changes in Equity,1563,118,False
4977,Summary of Significant Accounting Policies,1681,281,False
4977,Notes to the Financial Statements,1962,701,False
4977,Driver Group plc (Company) Balance Sheet,2663,133,False
4977,Summary of Significant Accounting Policies,2796,41,False
4977,Notes to the Financial Statements,2837,237,False
4977,Annual General Meeting Notes and Explanations,3074,81,False
4977,Notice of Annual General Meeting,3155,299,False
4994,At a Glance,40,87,False
4994,Our Business,127,63,False
4994,Chairman’s Statement,190,123,True
4994,Chief Executive’s Statement,313,431,True
4994,• K ey P erformance Indicators (KPIs),744,120,False
4994,• Principal Risks and Uncertainties,864,362,False
4994,R eport on C orporate R esponsibility,1226,250,False
4994,Directors and Officers,1476,99,False
4994,Directors’ Report,1575,338,False
4994,• C orporate Go v ernance Statement,1913,218,False
4994,Directors’ Remuneration Report,2131,1723,False
4994,Statement of Directors’ Responsibilities,3854,67,False
4994,of DRS Data and Research Services plc,3921,270,False
4994,Consolidated Income Statement,4191,35,False
4994,Consolidated Statement of Financial Position,4226,33,False
4994,C onsolidated Statement of Changes in Equity,4259,48,False
4994,Consolidated Statement of Cash Flows,4307,43,False
4994,Notes to the Financial Statements,4350,727,False
4994,P ar ent C ompan y Statement of Financial P osition,5077,220,False
4994,P ar ent C ompan y Statement of Changes in Equity,5297,457,False
4994,P ar ent C ompan y Statement of Cash Flows,5754,8,False
4994,Notes to the P ar ent C ompan y Financial Statements,5762,273,False
4995,At a Glance,40,86,False
4995,Our Business Model,126,44,False
4995,Chairman’s Statement,170,95,True
